"LakeID","LocationID","LocationName","County","Y_Coordinate","X_Coordinate","Type","DEC.Region","LocationType","Horz_Method","Horz_Datum","Report_LocationName"
"0903USA0296","0903USA0296_C","Upper Sargent Pond Centroid","Hamilton",43.867298,-74.531197,"Centroid",5,"Lake","Interpolation-Other","NAD83",""
"1104USI0293","1104USI0293_C","Upper Siamese Lake Centroid","Warren",43.622898,-74.190804,"Centroid",5,"Lake","Interpolation-Other","NAD83",""
"0905USO0200","0905USO0200_C","Upper South Centroid","Herkimer",43.991299,-75.025597,"Centroid",6,"Lake","Interpolation-Other","NAD83",""
"0902USP0253","0902USP0253_C","Upper Spectacle Pond Centroid","Franklin",44.4156,-74.3013,"Centroid",5,"Lake","Interpolation-Other","NAD83",""
"1301UTW0190","1301UTW0190_C","Upper Twin Lake Centroid","Orange",41.3111,-74.082199,"Centroid",3,"Lake","Interpolation-Other","NAD83",""
"1104UTW0295","1104UTW0295_C","Upper Twin Pond Centroid","Warren",43.674,-74.177498,"Centroid",5,"Lake","Interpolation-Other","NAD83",""
"1104UTW0485","1104UTW0485_C","Upper Twin Pond Centroid","Essex",44.014599,-73.654297,"Centroid",5,"Lake","Interpolation-Other","NAD83",""
"1701UTW0983","1701UTW0983_C","Upper Twin Pond Centroid","Nassau",40.675598,-73.514603,"Centroid",1,"Lake","Interpolation-Other","NAD83",""
"1104UWA0719","1104UWA0719_C","Upper Wallface Pond Centroid","Essex",44.148201,-74.055603,"Centroid",5,"Lake","Interpolation-Other","NAD83",""
"0501WAV0010","0501WAV0010_DH","UPPER WAVERLY RESERVOIR DEEP HOLE","Tioga",42.01609,-76.554,"Deep Hole",7,"Lake","GPS - UNSPECIFIED","NAD83",""
"1701UWI0911","1701UWI0911_C","Upper Winganhauppaug Centroid","Suffolk",40.7286,-73.202599,"Centroid",1,"Lake","Interpolation-Other","NAD83",""
"1701UPP0856","1701UPP0856_DH","UPPER YAPHANK LAKE DEEP HOLE","Suffolk",40.842411,-72.936645,"Deep Hole",1,"Lake","INTERPOLOATION-OTHER","NAD83",""
"1305UPT0384","1305UPT0384_C","Upton Lake Centroid","Dutchess",41.8475,-73.752998,"Centroid",3,"Lake","Interpolation-Other","NAD83",""
"1305UPT0384","1305UPT0384_DH","UPTON LAKE DEEP HOLE","Dutchess",41.847821,-73.75245,"Deep Hole",3,"Lake","INTERPOLATION-OTHER","NAD83",""
"1201UTI0955A","1201UTI0955A_C","Utica Reservoir Centroid","Oneida",43.1446,-75.208801,"Centroid",6,"Lake","Interpolation-Other","NAD83",""
"0903UTO0304","0903UTO0304_C","Utowana Lake Centroid","Hamilton",43.833801,-74.520104,"Centroid",5,"Lake","Interpolation-Other","NAD83",""
"1404UTS0461","1404UTS0461_C","Utsayantha Lake Centroid","Schoharie",42.425201,-74.618401,"Centroid",4,"Lake","Interpolation-Other","NAD83",""
"1702VAI0291A","1702VAI0291A_C","Vail Pond Centroid","Suffolk",40.846401,-73.227303,"Centroid",1,"Lake","Interpolation-Other","NAD83",""
"1201VAL5032","1201VAL5032_C","Vale Park Ponds Centroid","Schenectady",42.810699,-73.933502,"Centroid",4,"Lake","Interpolation-Other","NAD83",""
"1201VAL0522","1201VAL0522_C","Vale Park Ponds Centroid","Schenectady",42.809898,-73.930901,"Centroid",4,"Lake","Interpolation-Other","NAD83",""
"1104VAL0370","1104VAL0370_C","Valentine Pond Centroid","Warren",43.718201,-73.769203,"Centroid",5,"Lake","Interpolation-Other","NAD83",""
"1102VAL5000","1102VAL5000_C","Valley Falls Reservoir Centroid","Rensselaer",42.908199,-73.544899,"Centroid",4,"Lake","Interpolation-Other","NAD83",""
"1702VAL1075","1702VAL1075_C","Valley Lake Centroid","Richmond",40.619701,-74.105797,"Centroid",2,"Lake","Interpolation-Other","NAD83",""
"1701VAL1028","1701VAL1028_C","Valley Stream Pond Centroid","Nassau",40.669498,-73.698898,"Centroid",1,"Lake","Interpolation-Other","NAD83",""
"1702VAN5816","1702VAN5816_C","Van Amringe Millpond Centroid","Westchester",40.9473,-73.7155,"Centroid",3,"Lake","Interpolation-Other","NAD83",""
"0705VAN0366A","0705VAN0366A_C","Van Cleef Lake Centroid","Seneca",42.913101,-76.791298,"Centroid",8,"Lake","Interpolation-Other","NAD83",""
"0705VAN0366A","0705VAN0366A_DH","VAN CLEEF RESERVOIR DEEP HOLE","Seneca",42.91307,-76.79202,"Deep Hole",8,"Lake","GPS WIDE AREA AUGMENTATION SYSTEM (WAAS)","NAD83",""
"1301VAN1043","1301VAN1043_C","Van Cortlandt Lake Centroid","Bronx",40.8899,-73.890999,"Centroid",2,"Lake","Interpolation-Other","NAD83",""
"0201VAN5492","0201VAN5492_C","Van Der Linden Pond Centroid","Allegany",42.2496,-78.264801,"Centroid",9,"Lake","Interpolation-Other","NAD83",""
"1301VAN0915","1301VAN0915_C","Van Luven Lake Centroid","Greene",42.1759,-73.918503,"Centroid",4,"Lake","Interpolation-Other","NAD83",""
"0602VAN0090","0602VAN0090_C","Van Valkenburgh Pond Centroid","Chenango",42.3181,-75.744499,"Centroid",7,"Lake","Interpolation-Other","NAD83",""
"1201VAN0689","1201VAN0689_C","Vandenburg Pond Centroid","Fulton",43.119499,-74.360802,"Centroid",5,"Lake","Interpolation-Other","NAD83",""
"1005VAN0405","1005VAN0405_C","Vanderburg Pond Centroid","Washington",43.507599,-73.479302,"Centroid",5,"Lake","Interpolation-Other","NAD83",""
"0703VAN0044","0703VAN0044_C","Vandercamp Lake Centroid","Oswego",43.258202,-75.907501,"Centroid",7,"Lake","Interpolation-Other","NAD83",""
"0703VAN0044","0703VAN0044_DH","VANDERCAMP LAKE DEEP HOLE","Oswego",43.257907,-75.90727,"Deep Hole",7,"Lake","INTERPOLATION-OTHER","NAD83",""
"1104VAN0554","1104VAN0554_C","Vanderwhacker Pond Centroid","Essex",43.958199,-74.001701,"Centroid",5,"Lake","Interpolation-Other","NAD83",""
"1301VAS0415","1301VAS0415_C","Vassar Lake Centroid","Dutchess",41.686401,-73.899902,"Centroid",3,"Lake","Interpolation-Other","NAD83",""
"0201VEE5457","0201VEE5457_C","Vee Pond Centroid","Cattaraugus",42.156502,-78.480103,"Centroid",9,"Lake","Interpolation-Other","NAD83",""
"0303VER0059","0303VER0059_C","Vermillion Pond Centroid","Oswego",43.4147,-76.2771,"Centroid",7,"Lake","Interpolation-Other","NAD83",""
"1302VER0128I","1302VER0128I_C","Vernay Lake Centroid","Westchester",41.209099,-73.825501,"Centroid",3,"Lake","Interpolation-Other","NAD83",""
"1301VIC0420A","1301VIC0420A_C","Victory Lake Centroid","Dutchess",41.793598,-73.867599,"Centroid",3,"Lake","Interpolation-Other","NAD83",""
"1104VIE0331","1104VIE0331_C","Viele Pond Centroid","Warren",43.427299,-73.794998,"Centroid",5,"Lake","Interpolation-Other","NAD83",""
"1309VLA0960B","1309VLA0960B_C","Vlaie Pond Centroid","Schoharie",42.531399,-74.304001,"Centroid",4,"Lake","Interpolation-Other","NAD83",""
"1301VLY0262A","1301VLY0262A_C","Vly Creek Reservoir Centroid","Albany",42.612,-73.955597,"Centroid",4,"Lake","Interpolation-Other","NAD83",""
"1104VLY0244","1104VLY0244_C","Vly Lake Centroid","Hamilton",43.485401,-74.489998,"Centroid",5,"Lake","Interpolation-Other","NAD83",""
"1403VLY0350","1403VLY0350_C","Vly Pond Centroid","Ulster",42.023499,-74.577904,"Centroid",3,"Lake","Interpolation-Other","NAD83",""
"1401VOG0257A","1401VOG0257A_C","Vogel Pond Centroid","Sullivan",41.8521,-75.063202,"Centroid",3,"Lake","Interpolation-Other","NAD83",""
"1301VOS0433","1301VOS0433_C","Vosburg Pond Centroid","Rensselaer",42.656898,-73.5606,"Centroid",4,"Lake","Interpolation-Other","NAD83",""
"1701WAI0782","1701WAI0782_C","Wainscott Pond Centroid","Suffolk",40.929298,-72.242599,"Centroid",1,"Lake","Interpolation-Other","NAD83",""
"1701WAI0782","1701WAI0782_WPN","Wainscott Pond North","Suffolk",40.927884,-72.240714,"Shore",1,"Lake","INTERPOLATION-OTHER","NAD83",""
"1701WAI0782","1701WAI0782_WPS","Wainscott Pond South","Suffolk",40.92764,-72.2392,"shore",1,"Lake","Interpolation-Other","NAD83",""
"0202WAI0129B","0202WAI0129B_C","Waite Pond Centroid","Chautauqua",42.266499,-79.385399,"Centroid",9,"Lake","Interpolation-Other","NAD83",""
"1104WAK0666","1104WAK0666_C","Wakely Pond Centroid","Hamilton",43.739601,-74.467697,"Centroid",5,"Lake","Interpolation-Other","NAD83",""
"1104WAL0525","1104WAL0525_C","Waldron Pond Centroid","Warren",43.6833,-73.961601,"Centroid",5,"Lake","Interpolation-Other","NAD83",""
"0905WAL0214","0905WAL0214_C","Walker Lake Centroid","Herkimer",43.970501,-74.944,"Centroid",6,"Lake","Interpolation-Other","NAD83",""
"1702WAL1069A","1702WAL1069A_C","Walker Pond Centroid","Richmond",40.579701,-74.1241,"Centroid",2,"Lake","Interpolation-Other","NAD83",""
"1101WAL5542","1101WAL5542_C","Wall Street Pond Centroid","Washington",43.305302,-73.586304,"Centroid",5,"Lake","Interpolation-Other","NAD83",""
"1301WAL0165","1301WAL0165_C","Wallace Pond Centroid","Westchester",41.315399,-73.932503,"Centroid",3,"Lake","Interpolation-Other","NAD83",""
"1303WAL0257","1303WAL0257_C","Walton Lake Centroid","Orange",41.306999,-74.222504,"Centroid",3,"Lake","Interpolation-Other","NAD83",""
"1303WAL0257","1303WAL0257_DH","WALTON LAKE DEEP HOLE","Orange",41.307981,-74.22176,"Deep Hole",3,"Lake","INTERPOLATION-OTHER","NAD83",""
"1702WAM1104","1702WAM1104_C","Wampus Pond Centroid","Westchester",41.147202,-73.729202,"Centroid",3,"Lake","Interpolation-Other","NAD83",""
"1702WAM1104","1702WAM1104_DH","WAMPUS POND DEEP HOLE","Westchester",41.14727,-73.73028,"Deep Hole",3,"Lake","GPS - UNSPECIFIED","NAD83",""
"1402WAN0053","1402WAN0053_C","Wanaksink Lake Centroid","Sullivan",41.619801,-74.564697,"Centroid",3,"Lake","Interpolation-Other","NAD83",""
"0502WAN0048","0502WAN0048_DH","WANETA LAKE (SCHUYLER CO) DEEP HOLE","Schuyler",42.444741,-77.100706,"Deep Hole",8,"Lake","GPS WIDE AREA AUGMENTATION SYSTEM (WAAS)","NAD83",""
"1403WAN0338","1403WAN0338_DH","WANETA LAKE (SULLIVAN CO) DEEP HOLE","Sullivan",41.964043,-74.829374,"Deep Hole",3,"Lake","INTERPOLATION-OTHER","NAD83",""
"0502WAN0048","0502WAN0048_C","Waneta Lake Centroid","Schuyler",42.4445,-77.101799,"Centroid",8,"Lake","Interpolation-Other","NAD83",""
"1403WAN0338","1403WAN0338_C","Waneta Lake Centroid","Sullivan",41.9636,-74.8293,"Centroid",3,"Lake","Interpolation-Other","NAD83",""
"1701FOR0985","1701FOR0985_DH","WANTAGH RESERVOIR (FOREST CITY PARK POND) DEEP HOLE","Nassau",40.69601,-73.52137,"Deep Hole",1,"Lake","GPS WIDE AREA AUGMENTATION SYSTEM (WAAS)","NAD83",""
"1305WAP0365","1305WAP0365_C","Wappinger Lake Centroid","Dutchess",41.605801,-73.916496,"Centroid",3,"Lake","Interpolation-Other","NAD83",""
"1305WAP0365","1305WAP0365_DH","WAPPINGER LAKE DEEP HOLE","Dutchess",41.605928,-73.916653,"Deep Hole",3,"Lake","INTERPOLATION-OTHER","NAD83",""
"1301WAR0828","1301WAR0828_C","Warackamac Lake Centroid","Dutchess",42.015499,-73.8135,"Centroid",3,"Lake","Interpolation-Other","NAD83",""
"0902WAR0186","0902WAR0186_C","Ward Pond Centroid","Franklin",44.517799,-74.301598,"Centroid",5,"Lake","Interpolation-Other","NAD83",""
"1104WAR0695","1104WAR0695_C","Ward Pond Centroid","Essex",44.027302,-74.157997,"Centroid",5,"Lake","Interpolation-Other","NAD83",""
"0904WAR0295","0904WAR0295_C","Warden Pond Centroid","St Lawrence",44.333301,-75.142799,"Centroid",6,"Lake","Interpolation-Other","NAD83",""
"1001WAR0285","1001WAR0285_C","Warm Pond Centroid","Essex",44.410099,-73.444,"Centroid",5,"Lake","Interpolation-Other","NAD83",""
"0602WAR0094","0602WAR0094_C","Warn Lake Centroid","Chenango",42.3746,-75.6464,"Centroid",7,"Lake","Interpolation-Other","NAD83",""
"1104WAR0240","1104WAR0240_C","Warner Lake Centroid","Hamilton",43.429798,-74.562798,"Centroid",5,"Lake","Interpolation-Other","NAD83",""
"1104WAR0375","1104WAR0375_C","Warner Pond Centroid","Warren",43.714802,-73.832802,"Centroid",5,"Lake","Interpolation-Other","NAD83",""
"1104WAR0375","1104WAR0375_DH","WARNER POND DEEP HOLE","Warren",43.714889,-73.83259,"Deep Hole",5,"Lake","INTERPOLATION-OTHER","NAD83",""
"1202WAR0609","1202WAR0609_C","1202WAR0609_C","Albany",42.625099,-74.079102,"Centroid",4,"Lake","Interpolation-Other","NAD83",""
"1202WAR0609","1202WAR0609_DH","WARNERS LAKE DEEP HOLE","Albany",42.62688,-74.079565,"Deep Hole",4,"Lake","GPS WIDE AREA AUGMENTATION SYSTEM (WAAS)","NAD83",""
"1202WAR0609","1202WAR0609_NE","Warners Lake NE Shore","Albany",42.628634,-74.07838,"shore",4,"Lake","Interpolation-Other","NAD83",""
"1202WAR0609","1202WAR0609_S","Warners Lake S Shore","Albany",42.620371,-74.076668,"shore",4,"Lake","Interpolation-Other","NAD83",""
"1202WAR0609","1202WAR0609_SE","Warners Lake SE Shore","Albany",42.621176,-74.07493,"shore",4,"Lake","Interpolation-Other","NAD83",""
"1202WAR0609","1202WAR0609_SW","Warners Lake SW Shore","Albany",42.62131,-74.078953,"shore",4,"Lake","Interpolation-Other","NAD83",""
"1004WAR0232","1004WAR0232_C","Warren Pond Centroid","Essex",44.330399,-73.916397,"Centroid",5,"Lake","Interpolation-Other","NAD83",""
"1104WAR0396A","1104WAR0396A_C","Warrens Pond Centroid","Essex",43.8661,-73.885399,"Centroid",5,"Lake","Interpolation-Other","NAD83",""
"1306WAR0684","1306WAR0684_C","Warwick Reservoir Centroid","Orange",41.230701,-74.361504,"Centroid",3,"Lake","Interpolation-Other","NAD83",""
"0905WAS0346","0905WAS0346_C","Washbowl Pond Centroid","Herkimer",44.0495,-74.948799,"Centroid",6,"Lake","Interpolation-Other","NAD83",""
"1401WAS0187","1401WAS0187_C","Washington Lake Centroid","Sullivan",41.532902,-74.921303,"Centroid",3,"Lake","Interpolation-Other","NAD83",""
"1301WAS0302","1301WAS0302_C","Washington Park Pond Centroid","Albany",42.657101,-73.7733,"Centroid",4,"Lake","Interpolation-Other","NAD83",""
"1401WAS5213","1401WAS5213_C","Wasserlauf Pond Centroid","Sullivan",41.663502,-74.851097,"Centroid",3,"Lake","Interpolation-Other","NAD83",""
"0301WAT0166","0301WAT0166_C","Waterport Reservoir Centroid","Orleans",43.321301,-78.258499,"Centroid",8,"Lake","Interpolation-Other","NAD83",""
"1201WAT0762","1201WAT0762_C","Waters Millpond Centroid","Fulton",43.222801,-74.604103,"Centroid",5,"Lake","Interpolation-Other","NAD83",""
"1311WAT0270","1311WAT0270_C","Watervliet Reservoir Centroid","Albany",42.719601,-73.968399,"Centroid",4,"Lake","Interpolation-Other","NAD83",""
"1311WAT0270","1311WAT0270_DH","WATERVLIET RESERVOIR DEEP HOLE","Albany",42.7108,-73.96191,"Deep Hole",4,"Lake","GPS WIDE AREA AUGMENTATION SYSTEM (WAAS)","NAD83",""
"1402WAT0013","1402WAT0013_C","Watts Pond Centroid","Orange",41.419899,-74.608101,"Centroid",3,"Lake","Interpolation-Other","NAD83",""
"0501WAV0009","0501WAV0009_C","Waverly Reservoir Centroid","Tioga",42.0126,-76.555603,"Centroid",7,"Lake","Interpolation-Other","NAD83",""
"0501WAV0010","0501WAV0010_C","Waverly Reservoir Centroid","Tioga",42.0173,-76.553001,"Centroid",7,"Lake","Interpolation-Other","NAD83",""
"1403WAW0369A","1403WAW0369A_C","Wawaka Lake Centroid","Delaware",42.2103,-74.599297,"Centroid",4,"Lake","Interpolation-Other","NAD83",""
"1501WEE1005","1501WEE1005_DH","WE WAH LAKE DEEP HOLE","Orange",41.21707,-74.19247,"Deep Hole",3,"Lake","GPS - UNSPECIFIED","NAD83",""
"0601WEA0409","0601WEA0409_C","Weaver Lake Centroid","Herkimer",42.853901,-74.931297,"Centroid",6,"Lake","Interpolation-Other","NAD83",""
"0601WEA0409","0601WEA0409_DH","WEAVER LAKE DEEP HOLE","Herkimer",42.85341,-74.930706,"Deep Hole",6,"Lake","INTERPOLATION-OTHER","NAD83",""
"0702WEB5450","0702WEB5450_C","Webster Pond Centroid","Onondaga",42.995098,-76.153999,"Centroid",7,"Lake","Interpolation-Other","NAD83",""
"1702WEB0291","1702WEB0291_C","Webster Pond Centroid","Suffolk",40.848499,-73.228897,"Centroid",1,"Lake","Interpolation-Other","NAD83",""
"1501WEE1005","1501WEE1005_C","Wee Wah Lake Centroid","Orange",41.215599,-74.194603,"Centroid",3,"Lake","Interpolation-Other","NAD83",""
"1308WEE0896A","1308WEE0896A_C","Weed Mines Pond Centroid","Columbia",42.074902,-73.531601,"Centroid",4,"Lake","Interpolation-Other","NAD83",""
"1701WEE0855A","1701WEE0855A_C","Weeks Pond Centroid","Suffolk",40.834801,-72.911797,"Centroid",1,"Lake","Interpolation-Other","NAD83",""
"1401SWA0211","1401SWA0211_DH","WEIDEN POND DEEP HOLE","Sullivan",41.58822,-74.98752,"Deep Hole",3,"Lake","GPS - UNSPECIFIED","NAD83",""
"1310WEI0118","1310WEI0118_C","Weigelt Pond Centroid","Columbia",42.234402,-73.664902,"Centroid",4,"Lake","Interpolation-Other","NAD83",""
"1304WEI0345M","1304WEI0345M_C","Weise Pond Centroid","Putnam",41.480099,-73.8778,"Centroid",3,"Lake","Interpolation-Other","NAD83",""
"1304WEI0345N","1304WEI0345N_C","Weise Pond Centroid","Putnam",41.480598,-73.869003,"Centroid",3,"Lake","Interpolation-Other","NAD83",""
"0902WEL0097","0902WEL0097_C","Weller Pond Centroid","St Lawrence",44.526001,-74.598503,"Centroid",6,"Lake","Interpolation-Other","NAD83",""
"1003WEL0209","1003WEL0209_C","Weller Pond Centroid","Franklin",44.285702,-74.285301,"Centroid",5,"Lake","Interpolation-Other","NAD83",""
"1401WEL0183","1401WEL0183_C","Wells Pond Centroid","Sullivan",41.609901,-74.874901,"Centroid",3,"Lake","Interpolation-Other","NAD83",""
"1401WEL0195","1401WEL0195_C","Welmet Lake Centroid","Sullivan",41.5895,-74.911202,"Centroid",3,"Lake","Interpolation-Other","NAD83",""
"1401WEL0195","1401WEL0195_DH","WELMET LAKE DEEP HOLE","Sullivan",41.588471,-74.910867,"Deep Hole",3,"Lake","INTERPOLATION-OTHER","NAD83",""
"0902WBE5207","0902WBE5207_C","West Bear Pond Centroid","Franklin",44.396599,-74.290497,"Centroid",5,"Lake","Interpolation-Other","NAD83",""
"1302WES0067","1302WES0067_C","West Branch Reservoir Centroid","Putnam",41.415798,-73.701599,"Centroid",3,"Lake","Interpolation-Other","NAD83",""
"1701WBR0903","1701WBR0903_C","West Brook Pond Centroid","Suffolk",40.7467,-73.156601,"Centroid",1,"Lake","Interpolation-Other","NAD83",""
"1201WCA0698","1201WCA0698_C","West Caroga Lake Centroid","Fulton",43.1371,-74.495499,"Centroid",5,"Lake","Interpolation-Other","NAD83",""
"1201WCR0773","1201WCR0773_C","West Creek Lake Centroid","Hamilton",43.297699,-74.706001,"Centroid",5,"Lake","Interpolation-Other","NAD83",""
"0801WES0743","0801WES0743_C","West Lake Centroid","Herkimer",43.7561,-74.920601,"Centroid",6,"Lake","Interpolation-Other","NAD83",""
"1203WES0931","1203WES0931_C","West Lake Centroid","Hamilton",43.597801,-74.635803,"Centroid",5,"Lake","Interpolation-Other","NAD83",""
"1201WES0718","1201WES0718_C","West Lake Centroid","Fulton",43.170101,-74.5411,"Centroid",5,"Lake","Interpolation-Other","NAD83",""
"1201WMI0674","1201WMI0674_C","West Millpond Centroid","Fulton",43.050499,-74.369499,"Centroid",5,"Lake","Interpolation-Other","NAD83",""
"1701WMI0850","1701WMI0850_C","West Millpond Centroid","Suffolk",40.808201,-72.834801,"Centroid",1,"Lake","Interpolation-Other","NAD83",""
"0202WMU0145","0202WMU0145_C","West Mud Lake Centroid","Chautauqua",42.400501,-79.178299,"Centroid",9,"Lake","Interpolation-Other","NAD83",""
"0202WMU0145","0202WMU0145_DH","WEST MUD LAKE DEEP HOLE","Chautauqua",42.40199,-79.1779,"Deep Hole",9,"Lake","GPS WIDE AREA AUGMENTATION SYSTEM (WAAS)","NAD83",""
"1701WNE0461","1701WNE0461_C","West Neck Bay Centroid","Suffolk",41.061901,-72.366699,"Centroid",1,"Lake","Interpolation-Other","NAD83",""
"0801WPI0694","0801WPI0694_C","West Pine Pond Centroid","Lewis",43.705399,-75.164902,"Centroid",6,"Lake","Interpolation-Other","NAD83",""
"1003WPI0173","1003WPI0173_C","West Pine Pond Centroid","Franklin",44.3381,-74.429901,"Centroid",5,"Lake","Interpolation-Other","NAD83",""
"1003WPO0122","1003WPO0122_C","West Polliwog Pond Centroid","Franklin",44.336899,-74.367599,"Centroid",5,"Lake","Interpolation-Other","NAD83",""
"0801WES0675","0801WES0675_C","West Pond Centroid","Herkimer",43.732498,-75.123001,"Centroid",6,"Lake","Interpolation-Other","NAD83",""
"0905WES0364","0905WES0364_C","West Pond Centroid","Herkimer",44.042301,-74.901802,"Centroid",6,"Lake","Interpolation-Other","NAD83",""
"0801WES0753","0801WES0753_C","West Pond Centroid","Herkimer",43.810902,-74.881699,"Centroid",6,"Lake","Interpolation-Other","NAD83",""
"0801WES0562","0801WES0562_C","West Pond Centroid","Hamilton",43.926899,-74.739304,"Centroid",5,"Lake","Interpolation-Other","NAD83",""
"1702WES0145A","1702WES0145A_C","West Pond Centroid","Nassau",40.889198,-73.637802,"Centroid",1,"Lake","Interpolation-Other","NAD83",""
"0801WEN0417","0801WEN0417_C","West Pond North Centroid","Lewis",43.887699,-75.228203,"Centroid",6,"Lake","Interpolation-Other","NAD83",""
"0801WES0416","0801WES0416_C","West Pond South Centroid","Lewis",43.8834,-75.230904,"Centroid",6,"Lake","Interpolation-Other","NAD83",""
"0402WEN5034","0402WEN5034_C","West Shore Ponds North Centroid","Monroe",43.102798,-77.840897,"Centroid",8,"Lake","Interpolation-Other","NAD83",""
"0402WES5033","0402WES5033_C","West Shore Ponds South Centroid","Monroe",43.102299,-77.842102,"Centroid",8,"Lake","Interpolation-Other","NAD83",""
"1201WST0722","1201WST0722_C","West Stoner Lake Centroid","Fulton",43.224998,-74.533096,"Centroid",5,"Lake","Interpolation-Other","NAD83",""
"0702WES0158A","0702WES0158A_C","Westcott Reservoir Centroid","Onondaga",43.043499,-76.2015,"Centroid",7,"Lake","Interpolation-Other","NAD83",""
"1005WES5214","1005WES5214_C","Westport F & G Club Pond Centroid","Essex",44.158001,-73.4683,"Centroid",5,"Lake","Interpolation-Other","NAD83",""
"1005WES5213","1005WES5213_C","Westport Reservoir 2 Centroid","Essex",44.162998,-73.465897,"Centroid",5,"Lake","Interpolation-Other","NAD83",""
"0403WET0133","0403WET0133_C","Wethersfield Pond Centroid","Wyoming",42.685398,-78.202301,"Centroid",9,"Lake","Interpolation-Other","NAD83",""
"1301WEY0184G","1301WEY0184G_C","Weyants Pond Centroid","Orange",41.327999,-74.024101,"Centroid",3,"Lake","Interpolation-Other","NAD83",""
"0501WEY0012","0501WEY0012_C","Weyer Pond Centroid","Chemung",42.106899,-76.802803,"Centroid",8,"Lake","Interpolation-Other","NAD83",""
"0902WHA0214","0902WHA0214_C","Whackers Pond Centroid","Franklin",44.584301,-74.4981,"Centroid",5,"Lake","Interpolation-Other","NAD83",""
"1304WHA0353","1304WHA0353_C","Whaley Lake Centroid","Dutchess",41.5537,-73.664902,"Centroid",3,"Lake","Interpolation-Other","NAD83",""
"0602WHA5659","0602WHA5659_C","Whaley Pond Centroid","Chenango",42.5299,-75.700996,"Centroid",7,"Lake","Interpolation-Other","NAD83",""
"1302WHA0103D","1302WHA0103D_C","Whatmores Lake Centroid","Westchester",41.306599,-73.587097,"Centroid",3,"Lake","Interpolation-Other","NAD83",""
"0801WHE0724","0801WHE0724_C","Wheeler Pond Centroid","Herkimer",43.6796,-75.031303,"Centroid",6,"Lake","Interpolation-Other","NAD83",""
"0801WHE0731","0801WHE0731_C","Wheeler Pond Centroid","Herkimer",43.741798,-74.962601,"Centroid",6,"Lake","Interpolation-Other","NAD83",""
"1401WHE0127C","1401WHE0127C_C","Wheelers Pond Centroid","Sullivan",41.738098,-74.789497,"Centroid",3,"Lake","Interpolation-Other","NAD83",""
"1201WHE0949","1201WHE0949_C","Wheelock Pond Centroid","Herkimer",42.9809,-75.143898,"Centroid",6,"Lake","Interpolation-Other","NAD83",""
"0801WHE5670","0801WHE5670_C","Whetstone Marsh Pond Centroid","Lewis",43.6721,-75.508598,"Centroid",6,"Lake","Interpolation-Other","NAD83",""
"1003WHE0180","1003WHE0180_C","Whey Pond Centroid","Franklin",44.3078,-74.392403,"Centroid",5,"Lake","Interpolation-Other","NAD83",""
"0703WHI0038","0703WHI0038_C","Whipple Pond Centroid","Oswego",43.326401,-75.938103,"Centroid",7,"Lake","Interpolation-Other","NAD83",""
"0902WHI0158","0902WHI0158_C","Whipple Pond Centroid","Franklin",44.3769,-74.301399,"Centroid",5,"Lake","Interpolation-Other","NAD83",""
"1003WHI0039","1003WHI0039_C","Whistle Pond Centroid","Clinton",44.5686,-73.817703,"Centroid",5,"Lake","Interpolation-Other","NAD83",""
"1104WHI0603","1104WHI0603_C","Whitaker Lake Centroid","Hamilton",43.567699,-74.373901,"Centroid",5,"Lake","Interpolation-Other","NAD83",""
"1104WHI0603","1104WHI0603_DH","WHITAKER LAKE DEEP HOLE","Hamilton",43.570328,-74.380866,"Deep Hole",5,"Lake","INTERPOLATION-OTHER","NAD83",""
"0601WHI5191","0601WHI5191_C","White Birch Lake Centroid","Broome",42.040402,-75.636803,"Centroid",7,"Lake","Interpolation-Other","NAD83",""
"1203WHI0865","1203WHI0865_C","White Birch Lake Centroid","Hamilton",43.4799,-74.570099,"Centroid",5,"Lake","Interpolation-Other","NAD83",""
"1202WHI0605A","1202WHI0605A_C","White Birch Pond Centroid","Albany",42.5658,-74.156898,"Centroid",4,"Lake","Interpolation-Other","NAD83",""
"1202WHI0605A","1202WHI0605A_DH","WHITE BIRCH POND DEEP HOLE","Albany",42.56654,-74.15482,"Deep Hole",4,"Lake","GPS - UNSPECIFIED","NAD83",""
"1401WHI0032","1401WHI0032_C","White Horse Pond Centroid","Sullivan",41.544601,-74.699699,"Centroid",3,"Lake","Interpolation-Other","NAD83",""
"0703WHI0135","0703WHI0135_C","White Lake Centroid","Onondaga",43.006599,-76.040901,"Centroid",7,"Lake","Interpolation-Other","NAD83",""
"0801WHI0958","0801WHI0958_C","White Lake Centroid","Oneida",43.542198,-75.1539,"Centroid",6,"Lake","Interpolation-Other","NAD83",""
"1401WHI0117","1401WHI0117_C","White Lake Centroid","Sullivan",41.676998,-74.837898,"Centroid",3,"Lake","Interpolation-Other","NAD83",""
"1104WHI0271","1104WHI0271_C","White Lake Centroid","Hamilton",43.262901,-74.451698,"Centroid",5,"Lake","Interpolation-Other","NAD83",""
"1203WHI0838","1203WHI0838_C","White Lead Lake Centroid","Herkimer",43.382702,-74.907997,"Centroid",6,"Lake","Interpolation-Other","NAD83",""
"0903WHI0201","0903WHI0201_C","White Lily Pond Centroid","Franklin",44.216499,-74.210503,"Centroid",5,"Lake","Interpolation-Other","NAD83",""
